envoy-1  | [2026-08-11 11:14:49.470][7][info][main] [external/envoy/source/server/server.cc:413] initializing epoch 0 (base id=0, hot restart version=11.104)
envoy-1  | [2026-08-11 11:14:50.566][91][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.567][91][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.567][91][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.567][123][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 43 now active
envoy-1  | [2026-08-11 11:14:50.569][89][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.569][38][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 44 now active
envoy-1  | [2026-08-11 11:14:50.569][89][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.569][89][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.571][161][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 45 now active
envoy-1  | [2026-08-11 11:14:50.571][73][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.572][141][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.572][73][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.572][141][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.572][141][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.572][73][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.573][134][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 46 now active
envoy-1  | [2026-08-11 11:14:50.575][142][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 47 now active
envoy-1  | [2026-08-11 11:14:50.576][30][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.577][30][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.577][30][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.577][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.577][82][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.577][82][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.578][131][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 48 now active
envoy-1  | [2026-08-11 11:14:50.580][162][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 49 now active
envoy-1  | [2026-08-11 11:14:50.581][109][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.581][109][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.581][109][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.582][152][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.583][157][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.583][150][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 50 now active
envoy-1  | [2026-08-11 11:14:50.583][152][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.583][152][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.583][157][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.583][157][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.585][77][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 51 now active
envoy-1  | [2026-08-11 11:14:50.587][31][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 52 now active
envoy-1  | [2026-08-11 11:14:50.588][134][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.588][134][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.588][134][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.589][38][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.590][38][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.590][38][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.590][161][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.590][142][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.591][161][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.591][161][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.591][142][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.591][142][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.591][94][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 53 now active
envoy-1  | [2026-08-11 11:14:50.591][123][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.592][123][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.592][123][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.593][164][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 54 now active
envoy-1  | [2026-08-11 11:14:50.595][144][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 55 now active
envoy-1  | [2026-08-11 11:14:50.597][131][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.597][131][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.597][131][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.598][160][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 56 now active
envoy-1  | [2026-08-11 11:14:50.599][77][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.599][77][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.599][162][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.599][77][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.600][162][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.600][162][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.602][87][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 57 now active
envoy-1  | [2026-08-11 11:14:50.604][103][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 58 now active
envoy-1  | [2026-08-11 11:14:50.604][150][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.605][150][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.605][150][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.607][71][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 59 now active
envoy-1  | [2026-08-11 11:14:50.609][99][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 60 now active
envoy-1  | [2026-08-11 11:14:50.609][164][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.609][164][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.609][164][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.610][31][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.611][31][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.611][31][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.612][107][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 61 now active
envoy-1  | [2026-08-11 11:14:50.614][166][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 62 now active
envoy-1  | [2026-08-11 11:14:50.615][144][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.616][144][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.616][144][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.617][104][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 63 now active
envoy-1  | [2026-08-11 11:14:50.619][61][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 64 now active
envoy-1  | [2026-08-11 11:14:50.622][153][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 65 now active
envoy-1  | [2026-08-11 11:14:50.623][103][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.623][94][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.623][103][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.623][87][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.623][103][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.624][87][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.624][87][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.624][94][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.624][94][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.624][122][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 66 now active
envoy-1  | [2026-08-11 11:14:50.627][163][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 67 now active
envoy-1  | [2026-08-11 11:14:50.629][75][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 68 now active
envoy-1  | [2026-08-11 11:14:50.631][99][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.631][71][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.631][99][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.631][99][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.632][71][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.632][71][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.632][63][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 69 now active
envoy-1  | [2026-08-11 11:14:50.632][160][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.632][160][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.632][160][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.634][107][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.635][107][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.635][107][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.635][159][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 70 now active
envoy-1  | [2026-08-11 11:14:50.636][166][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.637][166][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.637][166][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
envoy-1  | [2026-08-11 11:14:50.638][111][debug][wasm] [external/envoy/source/extensions/common/wasm/wasm.cc:148] Thread-Local Wasm created 71 now active
envoy-1  | [2026-08-11 11:14:50.639][104][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] loading global config: {"provider":{"type":"gemini","apiTokens":["<redacted-test-token>"],"modelMapping":{"*":"gemini-pro"}}}
envoy-1  | 
envoy-1  | [2026-08-11 11:14:50.640][104][debug][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1394] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] ai-proxy plugin configuration is updated, reset shared data
envoy-1  | [2026-08-11 11:14:50.640][104][info][wasm] [external/envoy/source/extensions/common/wasm/context.cc:1397] wasm log ai-proxy pr4288-ai-proxy: [ai-proxy] [nil] [nil] plugin start successfully
